document_id,topic,probabilities
1072,-1,"[0.00516941 0.00866972 0.00529014 0.00638049 0.01267071 0.00635514
 0.00957024 0.00733287 0.03363221 0.01506082 0.01196403 0.01333432
 0.01430084 0.0063004  0.01715    0.00537987 0.00719422 0.016306
 0.00744999 0.01186186 0.00944346 0.01993189 0.01406588 0.00229872
 0.00786399 0.01799754 0.00653941 0.0028655  0.0056201  0.00535444
 0.01401979 0.00858535 0.00695662 0.01035135 0.01215593 0.03996674
 0.00590584 0.01409659 0.00961132 0.01117862 0.01504911 0.0386042
 0.01195332 0.00904463 0.00314189 0.01254797 0.00736504 0.00739641
 0.01511692 0.0106354  0.0113832 ]"
1073,-1,"[0.00435756 0.01471026 0.00456137 0.01284251 0.00827367 0.00555691
 0.01684445 0.012759   0.00736885 0.01614174 0.01412352 0.01045859
 0.01123219 0.0090188  0.00810221 0.00800498 0.0070373  0.00623182
 0.00399288 0.01774379 0.01410061 0.00649791 0.01160078 0.00263116
 0.00770632 0.01045459 0.01324513 0.0039187  0.00948894 0.00917788
 0.0136491  0.00767849 0.01734752 0.01373274 0.01058526 0.00789744
 0.01072678 0.00663611 0.02674077 0.00653991 0.01058004 0.00998307
 0.01538288 0.01105002 0.00457458 0.02072179 0.01183634 0.0052304
 0.0228156  0.01054623 0.00823491]"
1074,29,"[0.00421121 0.00992277 0.00428828 0.01499443 0.00601981 0.0053788
 0.00866751 0.01951829 0.00508923 0.00744203 0.00670054 0.0065663
 0.00599626 0.01166158 0.00511645 0.01037208 0.00709781 0.00446108
 0.00381584 0.01102303 0.00802894 0.00471054 0.00758432 0.0043348
 0.00573164 0.00673679 0.02335157 0.00636328 0.02239736 0.16503841
 0.00672747 0.00550705 0.01856621 0.00745652 0.00688155 0.00550834
 0.04607526 0.00506413 0.00977829 0.00543379 0.00666066 0.00644236
 0.00690362 0.00763228 0.00792132 0.00990449 0.01532633 0.00467179
 0.00787057 0.00692139 0.00592046]"
1075,33,"[4.65671696e-308 1.11042338e-307 4.16639700e-308 6.63077211e-308
 1.02202640e-307 4.57306396e-308 2.52728910e-307 7.87094423e-308
 7.69351688e-308 1.76399110e-307 9.19185849e-308 1.03744511e-307
 1.43927936e-307 7.17587138e-308 1.08363548e-307 5.07880017e-308
 5.50870910e-308 7.05079210e-308 4.28128250e-308 1.25182751e-307
 1.47467531e-307 7.11012254e-308 8.70753272e-308 3.50411981e-308
 6.00037047e-308 1.23927213e-307 7.97945824e-308 3.28074365e-308
 7.39139517e-308 6.51376977e-308 1.82354593e-307 6.49353450e-308
 8.15411806e-308 1.00000000e+000 1.28106713e-307 8.21248456e-308
 7.10948153e-308 7.15296736e-308 1.67263905e-307 6.09967549e-308
 8.27794508e-308 1.01036933e-307 1.15700051e-307 4.86339559e-307
 3.65602724e-308 1.09657148e-307 7.36020351e-308 5.54842742e-308
 1.97269353e-307 7.69629994e-308 8.95307630e-308]"
1076,15,"[0.0036291  0.00566875 0.00403018 0.01546713 0.00423186 0.00531142
 0.00523215 0.01244345 0.00421863 0.00500087 0.0064595  0.00490693
 0.00426475 0.00652967 0.00378355 0.0488117  0.00649184 0.00353973
 0.00325802 0.00882261 0.00456974 0.00379437 0.00687786 0.00253611
 0.00516673 0.00490074 0.00719171 0.00657146 0.00638084 0.00751924
 0.00470311 0.00456193 0.00979931 0.00460461 0.00497336 0.00454055
 0.00797294 0.00399711 0.00584319 0.00477382 0.00597943 0.00515247
 0.00524408 0.00427929 0.00855478 0.00826643 0.01168103 0.0034713
 0.0055174  0.00621884 0.00422678]"
1077,22,"[0.00645058 0.01251767 0.00759143 0.00937493 0.01622339 0.01102792
 0.01113787 0.01037419 0.01420296 0.0168168  0.01524689 0.02769056
 0.01087423 0.00767231 0.01041099 0.00757144 0.01252385 0.0099487
 0.00662465 0.01284079 0.01149758 0.01108972 0.08605214 0.00325983
 0.01348055 0.02558991 0.00999256 0.00410788 0.00704395 0.00725406
 0.01552028 0.01451817 0.00997554 0.01144379 0.01468271 0.01737027
 0.00881817 0.01090643 0.01112945 0.01547169 0.02565002 0.03196967
 0.01500829 0.01029752 0.00463568 0.02512592 0.01194995 0.01029704
 0.01726872 0.02375768 0.01928733]"
1078,14,"[0.00629703 0.00794066 0.00511895 0.00538601 0.00960576 0.00476282
 0.01039012 0.00600577 0.01357803 0.01648819 0.00970817 0.0094515
 0.03975889 0.00557767 0.09071956 0.00444634 0.00539026 0.01454704
 0.006439   0.00998656 0.00975448 0.01368071 0.00847238 0.003146
 0.00606481 0.01140271 0.00564924 0.00318503 0.0051965  0.00475977
 0.01432357 0.00659099 0.00604305 0.01233708 0.00978081 0.01263745
 0.00508761 0.01064313 0.0101909  0.00718914 0.00868997 0.01288028
 0.0103769  0.01047751 0.00346177 0.00900544 0.00580678 0.00610966
 0.01633212 0.00754604 0.0085544 ]"
1079,11,"[0.00573704 0.00860216 0.00671221 0.00673954 0.01227347 0.00807682
 0.00894483 0.00770216 0.01068217 0.01321851 0.01022377 0.1479412
 0.00947137 0.0066226  0.00927054 0.00557101 0.00940219 0.00865176
 0.0057613  0.00985065 0.00982935 0.00859484 0.01579309 0.00312728
 0.01071794 0.03100982 0.00760697 0.00368614 0.00580897 0.00589178
 0.01943033 0.01464839 0.00734397 0.01101938 0.01840293 0.01157455
 0.00682566 0.0074894  0.00918416 0.01264298 0.01551717 0.01555412
 0.01575847 0.00963609 0.00408672 0.01524432 0.00822432 0.01312922
 0.01488858 0.01528691 0.06020024]"
1080,11,"[4.84749092e-308 7.43632367e-308 5.67418746e-308 5.78010536e-308
 1.05497995e-307 6.88440773e-308 7.61054349e-308 6.57131595e-308
 9.36360686e-308 1.14857705e-307 8.83307418e-308 1.00000000e+000
 8.20643232e-308 5.64903618e-308 7.97856584e-308 4.75953086e-308
 8.13839159e-308 7.49365397e-308 4.98907337e-308 8.41811087e-308
 8.62029895e-308 7.47409077e-308 1.39968338e-307 2.63440426e-308
 9.12930884e-308 2.68975857e-307 6.54177540e-308 3.12501744e-308
 4.94211958e-308 5.01910751e-308 1.66298672e-307 1.24905078e-307
 6.30750008e-308 9.25779870e-308 1.49281800e-307 1.01796697e-307
 5.82494108e-308 6.47902715e-308 7.95354875e-308 1.11525554e-307
 1.39288766e-307 1.37961315e-307 1.40202056e-307 8.08544363e-308
 3.46695139e-308 1.36104234e-307 7.01756221e-308 1.10849781e-307
 1.30668859e-307 1.32464411e-307 5.11340810e-307]"
1081,14,"[5.72261724e-308 6.52751816e-308 4.62562973e-308 4.58682308e-308
 8.29121145e-308 4.24370044e-308 8.27901433e-308 5.10067641e-308
 1.28762396e-307 1.23525721e-307 8.17355219e-308 8.09601921e-308
 2.45965339e-307 4.78797336e-308 1.00000000e+000 3.85652819e-308
 4.73631209e-308 1.56161446e-307 6.13676853e-308 8.14874952e-308
 7.84991816e-308 1.37350040e-307 7.24731296e-308 2.77845615e-308
 5.34209491e-308 9.64244822e-308 4.76812245e-308 2.80069680e-308
 4.41267012e-308 4.06513330e-308 1.13821074e-307 5.82189306e-308
 5.07461844e-308 9.74633683e-308 8.30733285e-308 1.14606356e-307
 4.32872162e-308 9.70019452e-308 8.11192690e-308 6.47192399e-308
 7.50668007e-308 1.10084561e-307 8.61301044e-308 8.48231075e-308
 3.02652530e-308 7.49447544e-308 4.94052133e-308 5.53424844e-308
 1.22034588e-307 6.50619026e-308 7.49451169e-308]"
1082,-1,"[0.0021263  0.00444994 0.00244117 0.00473029 0.0042075  0.00331437
 0.00517628 0.00745244 0.00388044 0.00519721 0.00505953 0.00557973
 0.00451511 0.00735978 0.00377119 0.00369609 0.00552666 0.00323741
 0.00261615 0.00910186 0.00497915 0.00333001 0.00542357 0.00134259
 0.00342848 0.00599273 0.00506934 0.00226584 0.00436474 0.00449732
 0.00614978 0.00357504 0.00520885 0.00544033 0.00662082 0.00414347
 0.00479041 0.00318545 0.00640057 0.00479384 0.00587703 0.00520651
 0.0068817  0.0047347  0.00256941 0.00683521 0.00547799 0.00324266
 0.00685689 0.00463443 0.0044558 ]"
1083,1,"[0.0063201  0.03508371 0.00551475 0.00989509 0.01186795 0.00582683
 0.02848626 0.01033782 0.00960065 0.03685234 0.01213075 0.011063
 0.01658082 0.00812978 0.01157188 0.00692451 0.00686657 0.00816064
 0.00539993 0.01575496 0.02470567 0.00894901 0.01277637 0.00409333
 0.00772981 0.0125504  0.01243129 0.00417235 0.00971434 0.00871299
 0.01463204 0.0078384  0.013392   0.01964827 0.01066687 0.01074932
 0.00999793 0.01025079 0.02238504 0.00728918 0.01022433 0.01342331
 0.01179612 0.01826678 0.00475586 0.0194783  0.01103905 0.00629513
 0.02497346 0.01031803 0.00950748]"
1084,11,"[0.00474327 0.00740103 0.0055622  0.00566817 0.01037701 0.00672303
 0.00744056 0.00639448 0.00872214 0.01097332 0.00827299 0.44884619
 0.00781257 0.00550337 0.00756339 0.00466019 0.00785563 0.00709065
 0.00480713 0.00796906 0.0085564  0.00709733 0.01322764 0.00263224
 0.00894133 0.02389916 0.00656455 0.00307135 0.00489163 0.00498836
 0.01510163 0.01228773 0.0062224  0.00901428 0.01368945 0.00952348
 0.00582075 0.00626375 0.00769463 0.01033851 0.01242495 0.01278576
 0.01274429 0.00805315 0.0034104  0.01272558 0.00694145 0.01149604
 0.01220442 0.0125699  0.06779527]"
1085,4,"[4.57007260e-308 7.76964456e-308 4.00619704e-308 4.94654838e-308
 1.00000000e+000 4.69561233e-308 9.07080706e-308 5.42796422e-308
 7.96504383e-308 1.14625357e-307 7.46999653e-308 8.04909862e-308
 9.08899079e-308 4.85015271e-308 8.79474550e-308 4.10883330e-308
 5.28685014e-308 7.12030017e-308 5.23890585e-308 6.91731754e-308
 8.48342178e-308 8.07189247e-308 8.30714148e-308 3.28143366e-308
 5.04466563e-308 9.83863228e-308 5.81508934e-308 2.69623889e-308
 4.78894013e-308 4.62317131e-308 8.27439329e-308 5.37001380e-308
 5.56011420e-308 9.28761426e-308 7.54393624e-308 9.21658613e-308
 5.24371755e-308 9.59606342e-308 7.21289347e-308 6.61200191e-308
 7.17523431e-308 1.11373155e-307 7.12907180e-308 1.07285062e-307
 2.95924591e-308 7.52817535e-308 5.65188992e-308 5.95098173e-308
 8.22719475e-308 6.09407652e-308 7.76654428e-308]"
1086,31,"[5.20822220e-308 5.64196736e-308 8.52114291e-308 5.17144859e-308
 5.86432740e-308 7.19394135e-308 5.08419074e-308 5.18480593e-308
 6.37921303e-308 6.81072729e-308 7.14047685e-308 1.12306532e-307
 5.54421186e-308 4.25248238e-308 5.42276125e-308 4.47916975e-308
 6.48266497e-308 5.33705040e-308 4.08504259e-308 5.89691862e-308
 5.50435104e-308 5.30679108e-308 9.16964278e-308 2.25295084e-308
 2.10377232e-307 8.25795277e-308 5.17324032e-308 3.12370388e-308
 3.92930548e-308 4.07629491e-308 7.73599369e-308 1.00000000e+000
 5.34420354e-308 5.59299267e-308 7.16678160e-308 6.67327930e-308
 4.70288220e-308 4.78093826e-308 5.33721490e-308 7.22078732e-308
 8.75154263e-308 7.38769877e-308 8.28744745e-308 4.99496788e-308
 3.45972057e-308 9.52990782e-308 5.81541480e-308 7.73880280e-308
 7.61296788e-308 2.20363732e-307 1.07904094e-307]"
1087,14,"[5.73954471e-308 6.65368099e-308 4.58296307e-308 4.60733073e-308
 8.35192560e-308 4.18619130e-308 8.50948227e-308 5.10553495e-308
 1.21475717e-307 1.27792990e-307 8.14882646e-308 7.97900111e-308
 2.69913586e-307 4.78581807e-308 1.00000000e+000 3.85539164e-308
 4.67193390e-308 1.43741551e-307 5.95029031e-308 8.17577841e-308
 8.01486266e-308 1.29910328e-307 7.17085545e-308 2.80816337e-308
 5.29655319e-308 9.47983856e-308 4.80716148e-308 2.80066072e-308
 4.45505934e-308 4.09161329e-308 1.13896470e-307 5.75261859e-308
 5.12123500e-308 1.00150093e-307 8.20263078e-308 1.10182938e-307
 4.35581241e-308 9.61571974e-308 8.27077107e-308 6.29029524e-308
 7.35055287e-308 1.07556267e-307 8.55282382e-308 8.72254887e-308
 3.02944603e-308 7.46009028e-308 4.95145085e-308 5.44001084e-308
 1.24632011e-307 6.45246575e-308 7.38361841e-308]"
1088,-1,"[0.00318373 0.00984814 0.00335911 0.01697366 0.00552567 0.00455112
 0.00824599 0.02416591 0.00451119 0.00715349 0.00655745 0.00621756
 0.00531254 0.00891501 0.00445553 0.00925127 0.00615508 0.00383397
 0.00290007 0.01107678 0.00720723 0.00408967 0.00775049 0.00271546
 0.00525146 0.00634999 0.02752407 0.0040785  0.01267922 0.01961385
 0.00623895 0.00499155 0.02426039 0.00682977 0.00632057 0.0049609
 0.05007357 0.00443198 0.00910066 0.00460021 0.00636279 0.00609348
 0.00654197 0.0067691  0.00508498 0.01091248 0.02092895 0.00379476
 0.00753116 0.00671562 0.00538065]"
1089,-1,"[0.003962   0.01315571 0.00407214 0.01005434 0.00733731 0.00489514
 0.01610586 0.01031444 0.00650222 0.01559452 0.01204377 0.00912547
 0.01054276 0.00757142 0.00736638 0.00645906 0.00615087 0.00551862
 0.00363725 0.01557053 0.01328615 0.00574772 0.00980572 0.00238286
 0.00649215 0.00925688 0.01082946 0.00339295 0.00801369 0.0075782
 0.01267342 0.00654392 0.01361915 0.01306409 0.00934985 0.00696592
 0.00875854 0.00586531 0.02535564 0.00588436 0.00902913 0.00882932
 0.01339974 0.01025281 0.00393374 0.01723459 0.00957166 0.0047515
 0.02297316 0.00890609 0.00719404]"
1090,3,"[0.00534806 0.01255986 0.0057056  0.08710305 0.00694976 0.00678428
 0.01001863 0.01776112 0.00630274 0.00952713 0.01102005 0.00826324
 0.00731232 0.00943566 0.00609536 0.01793814 0.00833756 0.00531501
 0.00432315 0.01359189 0.00888395 0.00566189 0.01145476 0.00366004
 0.00834369 0.00801612 0.01886061 0.00679574 0.01127863 0.0137578
 0.00825812 0.00744721 0.04247594 0.00830659 0.00789926 0.00682452
 0.01794624 0.00605245 0.01193205 0.00649414 0.00917943 0.00815308
 0.00948994 0.00765533 0.00869446 0.01585228 0.02094326 0.00517916
 0.01037012 0.01049932 0.00698253]"
1091,26,"[0.00597224 0.01936664 0.00616386 0.01881772 0.00986549 0.00774766
 0.01368996 0.02046714 0.00757186 0.01270901 0.01029512 0.01088362
 0.00909891 0.01261745 0.00760527 0.01167801 0.01031003 0.00649805
 0.00529707 0.014834   0.0143393  0.00690617 0.01272227 0.00515426
 0.00887106 0.01100456 0.18768559 0.00647409 0.01703187 0.02571982
 0.01075191 0.00864932 0.0280426  0.01165265 0.01030476 0.00832763
 0.04803418 0.00748902 0.01467966 0.00812497 0.01035731 0.01023768
 0.01120885 0.01218401 0.00778876 0.01706659 0.0226964  0.00717794
 0.01261664 0.01120292 0.00970866]"
1092,50,"[4.66783262e-308 7.34004271e-308 5.48456792e-308 5.54669626e-308
 1.09104996e-307 6.60316257e-308 7.45904392e-308 6.25320115e-308
 9.53762570e-308 1.08427880e-307 7.95049288e-308 5.50432838e-307
 8.17159368e-308 5.60938798e-308 8.26966859e-308 4.65592501e-308
 7.59350925e-308 8.07367022e-308 5.00556675e-308 7.71354452e-308
 8.64524432e-308 7.90053028e-308 1.21641493e-307 2.59540916e-308
 8.88407715e-308 2.07940058e-307 6.45231189e-308 2.93500294e-308
 4.94767266e-308 5.03106027e-308 1.45343210e-307 1.22092278e-307
 6.05752445e-308 9.09518727e-308 1.31436318e-307 1.02903805e-307
 5.76620664e-308 6.77244808e-308 7.65512201e-308 1.05168058e-307
 1.13569913e-307 1.27868831e-307 1.17651404e-307 8.39799620e-308
 3.23027626e-308 1.12238976e-307 6.69361786e-308 1.53370931e-307
 1.14740639e-307 1.15065582e-307 1.00000000e+000]"
1093,6,"[0.00609814 0.01615013 0.00522314 0.00910827 0.01213322 0.00560925
 0.0471715  0.00975995 0.00814319 0.02169877 0.01303025 0.01006971
 0.01324906 0.00775274 0.01017825 0.00664909 0.00653716 0.00715365
 0.0049731  0.01405475 0.01407797 0.00760572 0.01084463 0.00450947
 0.00694651 0.01154755 0.01036479 0.00432667 0.00886348 0.00803342
 0.013594   0.00703723 0.01137616 0.02342372 0.01094067 0.00884036
 0.00920117 0.0085314  0.01755333 0.00682359 0.00919009 0.01127796
 0.01126383 0.02282321 0.00490811 0.01358899 0.0096455  0.00581713
 0.01729254 0.008861   0.00853405]"
1094,-1,"[0.00490065 0.0464333  0.00445137 0.00986473 0.00949199 0.00489269
 0.0203865  0.00918206 0.00737666 0.02286649 0.01117988 0.00920635
 0.01142882 0.00677878 0.00851371 0.00650302 0.00565312 0.00630852
 0.00382495 0.01192155 0.01586687 0.00684271 0.01128171 0.0029612
 0.00721605 0.00958909 0.01263828 0.00330918 0.00842521 0.0079994
 0.01105998 0.00702502 0.0139187  0.01400146 0.00836494 0.0081516
 0.00976696 0.00791001 0.01544978 0.00558587 0.00827076 0.01020702
 0.0097589  0.01354363 0.00382778 0.01704179 0.01031991 0.00495908
 0.01536845 0.00945401 0.00795428]"
1095,-1,"[0.00521521 0.00997478 0.0045146  0.00627314 0.01168017 0.00489313
 0.01245381 0.00690845 0.01510924 0.0222474  0.0115248  0.00998111
 0.03443147 0.00609609 0.02796704 0.00506493 0.00556578 0.01329594
 0.00587192 0.01171561 0.01143789 0.01495379 0.01024959 0.00249353
 0.00656906 0.01258583 0.0066149  0.00275452 0.00587951 0.0053998
 0.01396848 0.00694485 0.00712596 0.01299522 0.01001571 0.01568446
 0.00587086 0.01425604 0.01170848 0.00716589 0.00993181 0.01688798
 0.01081392 0.011355   0.00302482 0.01078595 0.00683203 0.00576348
 0.01759938 0.00843235 0.00882798]"
1096,12,"[0.00833139 0.0132211  0.00681893 0.00847223 0.0136835  0.00659249
 0.01815614 0.00933408 0.01688579 0.02960069 0.01487341 0.01352038
 0.30201041 0.00863693 0.05066633 0.00682091 0.00757188 0.01700169
 0.00815928 0.01589351 0.016939   0.01676151 0.01243234 0.00448154
 0.00882835 0.01602883 0.00895481 0.0045592  0.00828566 0.00748313
 0.02206593 0.00946599 0.00970359 0.02069925 0.01403684 0.01634436
 0.00796695 0.01466616 0.01847352 0.00948538 0.01245332 0.01762648
 0.01600463 0.01716319 0.0049831  0.01399039 0.00893694 0.0080303
 0.03080895 0.01107185 0.01197812]"
1097,-1,"[0.00545377 0.02012776 0.00576666 0.03797772 0.00904136 0.00735093
 0.01407926 0.02448983 0.00766348 0.01295017 0.01174125 0.01043187
 0.00934516 0.01254812 0.00763671 0.01552113 0.00943308 0.00649162
 0.00473827 0.01745754 0.01309976 0.00693653 0.01350084 0.0040853
 0.00932851 0.01040446 0.05890596 0.00628936 0.017813   0.02266138
 0.01065825 0.00871146 0.11720033 0.01129942 0.01003466 0.00840663
 0.03826498 0.0075286  0.01656371 0.00740368 0.0108031  0.01025641
 0.01151784 0.01080872 0.00781391 0.02015829 0.02872954 0.00617028
 0.01360171 0.01203151 0.00894193]"
1098,24,"[0.00660085 0.00676029 0.01309617 0.00674525 0.00618749 0.00879523
 0.0057646  0.00634662 0.00679751 0.00736711 0.00840847 0.00974551
 0.00598911 0.00493363 0.00578355 0.00596767 0.0073972  0.00566566
 0.00441442 0.00676952 0.0059353  0.00578842 0.01071751 0.00257389
 0.48254899 0.00793872 0.00624808 0.00391479 0.00467719 0.00495466
 0.00749636 0.024009   0.006715   0.0059897  0.00708801 0.00709528
 0.00575238 0.00549449 0.00594912 0.00730115 0.00900964 0.00783605
 0.00825641 0.00543398 0.00437584 0.01081117 0.00743218 0.00708774
 0.00792881 0.03004917 0.00910437]"
1099,6,"[0.00523234 0.01625809 0.00453284 0.00814411 0.01137278 0.00498959
 0.08589188 0.00899423 0.00741261 0.02101835 0.01069141 0.00904541
 0.01201544 0.00718194 0.00917881 0.00589962 0.00591727 0.00646601
 0.00455375 0.01307616 0.0147035  0.006958   0.00983931 0.00409964
 0.0060377  0.01073064 0.00980393 0.00381251 0.00845588 0.00749949
 0.01225598 0.0061687  0.01046714 0.02297474 0.00987443 0.00816574
 0.00856507 0.00790468 0.01766044 0.00619106 0.00832121 0.01049816
 0.0098728  0.0231679  0.00432786 0.01277154 0.00883812 0.00526065
 0.01648524 0.0077805  0.00770859]"
1100,28,"[0.00315435 0.00665208 0.00303527 0.00795954 0.00415447 0.0035457
 0.00684065 0.01082709 0.00368458 0.00539738 0.00462126 0.00440852
 0.00463417 0.0088042  0.00389082 0.00599114 0.00447904 0.00329706
 0.00290356 0.00867839 0.00586409 0.00346301 0.00489485 0.0035908
 0.00370943 0.00472134 0.00934406 0.00451331 0.48772328 0.01876724
 0.00492105 0.00362886 0.01007283 0.00579396 0.00501896 0.00395332
 0.01089975 0.00370301 0.00784123 0.00379368 0.00452976 0.00451306
 0.00474393 0.00583419 0.00535105 0.00629136 0.00815879 0.00325232
 0.00589448 0.00445187 0.00397068]"
1101,-1,"[0.0016855  0.00456649 0.00179318 0.00716259 0.00298169 0.00248091
 0.00441406 0.01184975 0.00262664 0.0037459  0.00341493 0.0033413
 0.00311654 0.00823573 0.00264277 0.005191   0.00344319 0.00229906
 0.00169668 0.00666493 0.00396731 0.00241732 0.00378839 0.00164184
 0.0028019  0.00347362 0.00841271 0.002691   0.01332275 0.03245021
 0.00351302 0.00271862 0.00853996 0.00388431 0.00367825 0.00283251
 0.01183383 0.00255317 0.00524002 0.00258758 0.00344695 0.00330876
 0.00358327 0.00387737 0.00330451 0.00494288 0.00737303 0.00214457
 0.00416087 0.0034374  0.00297176]"
1102,6,"[4.58460630e-308 1.47783632e-307 3.99884069e-308 7.48717638e-308
 9.21820466e-308 4.37880119e-308 1.00000000e+000 8.29569091e-308
 6.54660029e-308 1.84777204e-307 9.41880621e-308 7.94492590e-308
 1.12232838e-307 6.68776283e-308 8.22109509e-308 5.36502699e-308
 5.23762593e-308 5.75138624e-308 4.03839064e-308 1.22716418e-307
 1.42655933e-307 6.13959647e-308 8.51961376e-308 3.66330997e-308
 5.34841367e-308 9.33279091e-308 9.01689080e-308 3.47971551e-308
 8.05154463e-308 6.97410464e-308 1.11578337e-307 5.47759473e-308
 9.79703711e-308 2.13936828e-307 8.82241173e-308 7.15638191e-308
 7.81383613e-308 6.85145974e-308 1.92377007e-307 5.43636435e-308
 7.40394656e-308 9.03596799e-308 9.02277993e-308 2.00886704e-307
 3.95358026e-308 1.14776924e-307 7.92190700e-308 4.60713150e-308
 1.63010239e-307 6.88762176e-308 6.75581875e-308]"
1103,2,"[8.40018058e-308 4.59375035e-308 1.00000000e+000 4.37360520e-308
 4.50640057e-308 5.87122541e-308 4.03980398e-308 4.23360519e-308
 5.54917167e-308 5.04398919e-308 5.62487659e-308 5.73181100e-308
 4.47121784e-308 3.47114842e-308 4.65689276e-308 4.07673392e-308
 4.86654143e-308 4.78508336e-308 3.94755608e-308 4.76050583e-308
 3.98429762e-308 4.88793294e-308 6.38617185e-308 2.11476863e-308
 1.14295889e-307 5.09292404e-308 4.04022635e-308 3.01211043e-308
 3.30870682e-308 3.40804955e-308 4.87251297e-308 8.46699675e-308
 4.31797487e-308 4.16694663e-308 4.70586724e-308 5.56915387e-308
 3.78660236e-308 4.65212690e-308 4.01740571e-308 5.27936441e-308
 5.51249886e-308 5.52671012e-308 4.98487655e-308 3.87946564e-308
 3.27239524e-308 6.11557731e-308 4.78717001e-308 5.30144788e-308
 5.14312206e-308 9.40111120e-308 5.65679262e-308]"
