trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
158,2,42,50,6,32,2,"(1, 2)",2,0.3365578097689642,-0.21110923650681923,0.95,0.2712938040494919,0.7056398391723633,9.393076900043525
158,3,42,50,6,32,2,"(1, 2)",4,0.6151444482995903,0.14630531204953068,0.925,0.3743407875299454,0.5891086459159851,39.01154570002109
159,1,42,50,6,32,4,"(1, 2)",5,0.4218256855125719,-0.24813979953851292,0.92,0.5500288784503937,0.41856512427330017,6.3766722999862395
159,2,42,50,6,32,4,"(1, 2)",2,0.3365578097689642,-0.21110923650681923,0.95,0.2729053646326065,0.7081317901611328,9.390136600006372
159,3,42,50,6,32,4,"(1, 2)",4,0.6151444482995903,0.14630531204953068,0.925,0.3783308193087578,0.5912913680076599,39.08915170002729
160,1,42,50,6,32,6,"(1, 2)",4,0.4332452034328742,-0.19812347446325518,0.95,0.4309190697968006,0.4097551107406616,6.3051298999926075
160,2,42,50,6,32,6,"(1, 2)",2,0.3365578097689642,-0.21110923650681923,0.95,0.2711646407842636,0.702139139175415,9.38358760002302
160,3,42,50,6,32,6,"(1, 2)",4,0.6151444482995903,0.14630531204953068,0.925,0.3802773356437683,0.5841474533081055,38.924274799996056
161,1,42,50,8,8,1,"(1, 2)",17,0.4675411512956756,-0.1737261191956154,0.9411764705882353,0.5480815768241882,0.3063131272792816,6.352324099978432
161,2,42,50,8,8,1,"(1, 2)",58,0.4905418514252991,-0.07415481881041788,0.8879310344827587,0.5972525747049422,0.33649319410324097,9.835759599984158
161,3,42,50,8,8,1,"(1, 2)",82,0.5130537215959335,-0.05874050465266314,0.8804878048780488,0.5325767511258954,0.3288919925689697,39.428089200053364
162,1,42,50,8,8,2,"(1, 2)",17,0.45536080452075267,-0.16362065603283268,0.9411764705882353,0.5611032942930857,0.29235532879829407,6.3490068999817595
162,2,42,50,8,8,2,"(1, 2)",53,0.5049082073859922,-0.03928504933438365,0.9018867924528302,0.6099261686205864,0.31573811173439026,9.568539200001396
162,3,42,50,8,8,2,"(1, 2)",79,0.5192780510768258,-0.06329964152182349,0.9,0.5437570959329605,0.3135698437690735,39.710647900006734
163,1,42,50,8,8,4,"(1, 2)",16,0.4607223696996346,-0.0836530372416654,0.93125,0.5406341254711151,0.254690021276474,6.335301099985372
163,2,42,50,8,8,4,"(1, 2)",40,0.5196103466023501,-0.004314990249507771,0.92,0.5946736680833917,0.3034288287162781,9.573737900005654
163,3,42,50,8,8,4,"(1, 2)",65,0.5413704336955055,-0.02240990427468832,0.8923076923076924,0.5394307963157955,0.31231823563575745,39.37468499998795
164,1,42,50,8,8,6,"(1, 2)",14,0.49428599235427945,-0.07361634369221591,0.95,0.5549526115258535,0.2935309112071991,6.3377663000137545
164,2,42,50,8,8,6,"(1, 2)",38,0.49662245676901456,-0.02942852393120765,0.9157894736842105,0.6033232475028318,0.29886943101882935,9.910726900037844
164,3,42,50,8,8,6,"(1, 2)",64,0.5550566262237857,-0.007352216580501199,0.88125,0.5586863046183306,0.3161676824092865,40.4644258999615
165,1,42,50,8,12,1,"(1, 2)",11,0.4242444771516199,-0.28195424011139947,0.9454545454545454,0.4835580322477553,0.3723441958427429,6.3992654999601655
165,2,42,50,8,12,1,"(1, 2)",35,0.46065529668417277,-0.09644301605804628,0.8971428571428571,0.537916340326008,0.33600711822509766,10.101282400020864
165,3,42,50,8,12,1,"(1, 2)",55,0.5067632438327407,-0.05020510554979694,0.8945454545454545,0.5262073037170228,0.35524746775627136,39.88512330001686
166,1,42,50,8,12,2,"(1, 2)",12,0.38171031408912665,-0.2876793026541014,0.95,0.5296484265062544,0.29349958896636963,6.678916100005154
166,2,42,50,8,12,2,"(1, 2)",33,0.47765203038236165,-0.05145038557639251,0.9121212121212121,0.5437961675618824,0.32321053743362427,10.283237800002098
166,3,42,50,8,12,2,"(1, 2)",51,0.533057912941489,-0.005444874494568989,0.8941176470588236,0.5265170805156231,0.3482729196548462,40.791877200012095
167,1,42,50,8,12,4,"(1, 2)",9,0.3856207618718772,-0.20450413069873044,0.9333333333333333,0.42237802488463266,0.32596293091773987,6.648954399977811
167,2,42,50,8,12,4,"(1, 2)",30,0.4899710760906656,-0.01434587147689344,0.93,0.5460686245385338,0.323981374502182,10.440415499964729
