trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
42,2,42,10,8,8,2,"(1, 2)",118,0.5337438374819544,-0.02772455365045888,0.8559322033898306,0.5048732742363092,0.3541719317436218,43.86672039999394
42,3,42,10,8,8,2,"(1, 2)",174,0.5105306571742726,-0.009925473312284131,0.843103448275862,0.455963630680066,0.3965902328491211,36.53843670000788
43,1,42,10,8,8,4,"(1, 2)",44,0.4531703766357317,-0.07610841581256303,0.9386363636363636,0.4143805464818364,0.4007759988307953,33.29654870001832
43,2,42,10,8,8,4,"(1, 2)",99,0.5573248829118651,0.007298399793244152,0.8707070707070707,0.5109145574271678,0.3698316514492035,43.653599000012036
43,3,42,10,8,8,4,"(1, 2)",156,0.5182088464628372,0.005096426769553675,0.8474358974358974,0.4662554223429073,0.380918949842453,35.674735600012355
44,1,42,10,8,8,6,"(1, 2)",39,0.466664805834401,-0.08032352300617324,0.941025641025641,0.42560309130284524,0.3942214548587799,33.13479099998949
44,2,42,10,8,8,6,"(1, 2)",89,0.5714214687349279,0.027225808061710783,0.8764044943820225,0.5039420920610428,0.394758403301239,43.81466370000271
44,3,42,10,8,8,6,"(1, 2)",133,0.5381960786840277,0.03746190720911779,0.837593984962406,0.46151751695109194,0.40836402773857117,35.5944954000297
45,1,42,10,8,12,1,"(1, 2)",41,0.46732221793516077,-0.08967267245897781,0.9390243902439024,0.39694247022271156,0.44011229276657104,33.30195669998648
45,2,42,10,8,12,1,"(1, 2)",72,0.5104182920438967,-0.04326986217141832,0.8638888888888889,0.4496766281300697,0.4334005117416382,44.03925149998395
45,3,42,10,8,12,1,"(1, 2)",121,0.5502035503801309,0.047168869762675446,0.8297520661157025,0.44456083486732256,0.4398449659347534,36.03440060000867
46,1,42,10,8,12,2,"(1, 2)",37,0.4801684589100058,-0.07817348598176616,0.9351351351351351,0.40600567269656396,0.43526342511177063,33.16981089999899
46,2,42,10,8,12,2,"(1, 2)",70,0.5110289014921898,-0.045038658828634955,0.8671428571428571,0.45229871051781106,0.4309720993041992,43.80844900000375
46,3,42,10,8,12,2,"(1, 2)",120,0.5427136378511714,0.04040031016064493,0.8275,0.45030144977773356,0.4330379068851471,35.548552299966104
47,1,42,10,8,12,4,"(1, 2)",32,0.45182195971077976,-0.09062471622483477,0.934375,0.4094739623608128,0.4321151077747345,33.18151580000995
47,2,42,10,8,12,4,"(1, 2)",67,0.5239044824098459,-0.02091097275445703,0.8820895522388059,0.47029589043288933,0.41969457268714905,43.97720560000744
47,3,42,10,8,12,4,"(1, 2)",106,0.5388398531347822,0.045782579038165155,0.8452830188679246,0.4509216950397299,0.43266764283180237,35.43513759999769
48,1,42,10,8,12,6,"(1, 2)",28,0.44155263410001894,-0.10886791542889286,0.9464285714285714,0.4129728150588495,0.44682127237319946,33.46724319999339
48,2,42,10,8,12,6,"(1, 2)",61,0.5293435353209502,-0.006758399594437495,0.8786885245901639,0.4583171640655824,0.4338042140007019,43.78007829998387
48,3,42,10,8,12,6,"(1, 2)",101,0.5581792103018719,0.06059920505559301,0.8504950495049505,0.4513243458320185,0.43805190920829773,35.917959499987774
49,1,42,10,8,16,1,"(1, 2)",26,0.4516947308675333,-0.12633992981089032,0.9346153846153846,0.3865069085359573,0.46126803755760193,33.18036880000727
49,2,42,10,8,16,1,"(1, 2)",58,0.48272527604893767,-0.05065650413952866,0.8706896551724138,0.44665398514061644,0.4668038487434387,43.65274389996193
49,3,42,10,8,16,1,"(1, 2)",97,0.5352219998489928,0.023864987152318107,0.843298969072165,0.42821728872756165,0.4711856245994568,35.341565900016576
50,1,42,10,8,16,2,"(1, 2)",4,0.6264383553442283,0.20675349683042243,0.975,0.46431155875325203,0.4762927293777466,32.93668980000075
50,2,42,10,8,16,2,"(1, 2)",58,0.48224122637299704,-0.05318820344484084,0.8706896551724138,0.45096226488905294,0.45913630723953247,43.423285499971826
